Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,12,Martina Zellner,Germany,239,1997,7,1974-02-26T00:00:00.000000,22.798083504449007,36,0,1316.875,1355.673611433113
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,13,Petra Behle,Germany,299,1997,7,1969-01-05T00:00:00.000000,27.939767282683093,154,0,1355.125,1384.4618908384552
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,14,Shumei Yu,China,246,1997,7,1977-10-27T00:00:00.000000,19.132101300479125,11,0,1300.0,1337.5032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,15,Veronique Claudel,France,305,1997,7,1966-11-22T00:00:00.000000,30.06160164271047,148,0,1287.625,1325.2248352962783
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,16,Olga Melnik,Russia,296,1997,7,1974-05-12T00:00:00.000000,22.5927446954141,32,0,1352.875,1375.8819418630972
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,17,Sona Mihokova,Slovakia,180,1997,7,1971-11-11T00:00:00.000000,25.092402464065707,51,0,1300.0,1330.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,18,Olena Zubrilova,Ukraine,185,1997,7,1973-02-25T00:00:00.000000,23.800136892539356,39,0,1300.0,1328.5032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,19,Katrin Apel,Germany,163,1997,7,1973-05-04T00:00:00.000000,23.613963039014372,25,0,1337.125,1356.3397410243067
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,20,Nathalie Santer,Italy,169,1997,7,1972-03-28T00:00:00.000000,24.71457905544148,85,0,1334.875,1352.2643714649355
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,21,Katerina Holubcova,Czechia,198,1997,7,1976-06-28T00:00:00.000000,20.462696783025326,18,0,1300.0,1321.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,22,Hildegunn Mikkelsplass,Norway,293,1997,7,1969-04-16T00:00:00.000000,27.66324435318275,117,0,1307.875,1325.8827331110656
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,23,Margarita Doulova,Kazakhstan,265,1997,7,1972-01-04T00:00:00.000000,24.944558521560573,30,0,1292.125,1310.87234650148
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,24,Mari Lampinen,Finland,285,1997,7,1971-09-11T00:00:00.000000,25.259411362080765,80,0,1296.625,1312.2688743928904
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,25,Annette Sikveland,Norway,278,1997,7,1972-04-25T00:00:00.000000,24.637919233401778,82,0,1350.625,1353.8026824868919
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,26,Agata Suszka,Poland,277,1997,7,1971-09-27T00:00:00.000000,25.215605749486652,71,0,1274.125,1289.5236210628639
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,27,Katja Wüstenfeld,Germany,187,1997,7,1976-10-10T00:00:00.000000,20.177960301163587,8,0,1267.375,1281.7914301799735
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,28,Liv Grete Skjelbreid,Norway,183,1997,7,1974-07-07T00:00:00.000000,22.439425051334702,28,0,1314.625,1317.8507683616094
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,29,Emmanuelle Claret,France,271,1997,7,1968-10-30T00:00:00.000000,28.123203285420946,63,0,1310.125,1311.9553644092332
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,30,Tadeja Brankovic-Likozar,Slovenia,56,1997,7,1979-12-20T00:00:00.000000,16.985626283367555,17,0,1303.375,1304.237435720571
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,31,Åse Idland,Norway,300,1997,7,1973-04-02T00:00:00.000000,23.701574264202602,49,0,1339.375,1331.1655645472918
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,32,Katja Holanti,Finland,240,1997,7,1974-04-05T00:00:00.000000,22.694045174537987,49,0,1285.375,1285.150623726477
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,33,Olena Petrova,Ukraine,175,1997,7,1972-09-24T00:00:00.000000,24.2217659137577,56,0,1300.0,1294.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,34,Stacey Wooley,USA,308,1997,7,1968-04-21T00:00:00.000000,28.648870636550306,42,0,1294.375,1287.9457158743578
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,35,Natalia Ryzhenkova,Belarus,284,1997,7,1972-07-07T00:00:00.000000,24.438056125941134,47,0,1269.625,1265.6194054690463
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,36,Kristina Brouneus,Sweden,235,1997,7,1974-11-25T00:00:00.000000,22.053388090349074,15,0,1312.375,1298.0280310859534
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,37,Natalia Murschtschakina,Belarus,286,1997,7,1976-04-19T00:00:00.000000,20.654346338124572,7,0,1278.625,1268.425748871532
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,38,Ann Elen Skjelbreid,Norway,220,1997,7,1971-09-13T00:00:00.000000,25.253935660506503,61,0,1332.625,1309.939421532551
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,39,Tetyana Vodopyanova,Ukraine,244,1997,7,1973-01-11T00:00:00.000000,23.923340177960302,41,0,1300.0,1281.2532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,40,Hiromi Suga,Japan,242,1997,7,1973-11-28T00:00:00.000000,23.044490075290895,35,0,1271.875,1256.1967911977756
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,41,Valentina Tserbe Nessina,Ukraine,292,1997,7,1969-01-08T00:00:00.000000,27.931553730321696,40,0,1300.0,1276.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,42,Eija Salonen,Finland,189,1997,7,1975-12-10T00:00:00.000000,21.013004791238878,22,0,1305.625,1279.0601019591068
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,43,Susanne Hjert,Sweden,467,1997,7,1973-12-08T00:00:00.000000,23.017111567419576,21,0,1300.0,1272.2532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,44,Steffi Kindt,Germany,294,1997,7,1973-03-07T00:00:00.000000,23.772758384668034,8,0,1298.875,1269.0918571195339
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,45,Anna Stera-Kustusz,Poland,248,1997,7,1974-11-17T00:00:00.000000,22.075290896646134,59,0,1280.875,1252.251115059213
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,46,Halina Gunka,Poland,311,1997,7,1970-06-01T00:00:00.000000,26.537987679671456,23,0,1300.0,1265.5032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,47,Anna Sprung,Austria,215,1997,7,1975-05-16T00:00:00.000000,21.582477754962355,7,0,1325.875,1284.2167441514146
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,48,Myriam Bedard,Canada,304,1997,7,1969-12-22T00:00:00.000000,26.978781656399725,92,0,1300.0,1261.0032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,49,Inna Sheshkil,Belarus,274,1997,7,1971-06-20T00:00:00.000000,25.48665297741273,27,0,1301.125,1259.664699173752
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,50,Ieva Cederstrema,Latvia,297,1997,7,1969-04-13T00:00:00.000000,27.67145790554415,39,0,1251.625,1217.2263072391543
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,51,Natalia Permiakova,Belarus,266,1997,7,1970-05-22T00:00:00.000000,26.56536618754278,72,0,1276.375,1235.099928939654
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,52,Irena Cesnekova,Czechia,210,1997,7,1972-05-02T00:00:00.000000,24.618754277891856,58,0,1300.0,1252.0032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,53,Halina Piton,Poland,295,1997,7,1972-09-26T00:00:00.000000,24.216290212183434,57,0,1300.0,1249.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,54,Aizhen Song,China,464,1997,7,1974-10-05T00:00:00.000000,22.193018480492814,4,0,1300.0,1247.5032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,55,Brigitte Weisleitner,Austria,252,1997,7,1973-01-11T00:00:00.000000,23.923340177960302,42,0,1249.375,1204.1424272195056
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,56,Jirina Pelcova,Czechia,303,1997,7,1969-11-22T00:00:00.000000,27.06091718001369,89,0,1300.0,1243.0032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,57,Maria Schylander,Sweden,315,1997,7,1973-05-19T00:00:00.000000,23.57289527720739,45,0,1300.0,1240.7532935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,58,Matejka Mohoric,Slovenia,323,1997,7,1978-06-17T00:00:00.000000,18.494182067077343,10,0,1300.0,1238.5032935338156
1996-12-14,Holmenkollen,Norway,L,10,Pursuit,0,World Cup,59,Manuela Casagrande,Italy,324,1997,7,1976-06-07T00:00:00.000000,20.520191649555098,6,0,1300.0,1236.2532935338156
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,1,Magdalena Forsberg,Sweden,237,1997,10,1967-07-25T00:00:00.000000,29.451060917180012,39,0,1406.1239888060434,1443.985662806041
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,2,Simone Greiner-Petter-Memm,Germany,270,1997,10,1967-09-15T00:00:00.000000,29.308692676249144,76,0,1405.2892364670608,1441.0176111648866
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,3,Annette Sikveland,Norway,278,1997,10,1972-04-25T00:00:00.000000,24.698151950718685,85,0,1353.8026824868919,1394.7104594245254
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,4,Kathi Schwaab,Germany,287,1997,10,1972-11-26T00:00:00.000000,24.109514031485283,35,0,1321.375,1364.865026657829
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,5,Eva Hakova,Czechia,243,1997,10,1969-07-08T00:00:00.000000,27.496235455167692,100,0,1346.5032935338156,1383.9924642522196
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,6,Olena Zubrilova,Ukraine,185,1997,10,1973-02-25T00:00:00.000000,23.860369609856264,42,0,1328.5032935338156,1366.426118868158
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,7,Irina Mileshina,Russia,322,1997,10,1970-07-20T00:00:00.000000,26.46406570841889,34,0,1300.0,1339.9440749693867
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,8,Gunn Margit Andreassen,Norway,158,1997,10,1973-07-23T00:00:00.000000,23.45516769336071,41,0,1351.0032935338156,1381.0752178401015
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,9,Liv Grete Skjelbreid,Norway,183,1997,10,1974-07-07T00:00:00.000000,22.49965776865161,30,0,1317.8507683616094,1350.6189266308197
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,10,Corinne Niogret,France,217,1997,10,1972-11-20T00:00:00.000000,24.125941136208077,118,0,1375.4965954624101,1397.4750236704565
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,11,Hildegunn Mikkelsplass,Norway,293,1997,10,1969-04-16T00:00:00.000000,27.72347707049966,120,0,1325.8827331110656,1352.947694686609
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,12,Svetlana Paniutina,Russia,312,1997,10,1967-12-08T00:00:00.000000,29.078713210130047,43,0,1346.125,1367.920342254697
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,13,Katrin Apel,Germany,163,1997,10,1973-05-04T00:00:00.000000,23.67419575633128,28,0,1356.3397410243067,1374.3728515733042
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,14,Svetlana Ishmouratova,Russia,99,1997,10,1972-04-20T00:00:00.000000,24.711841204654345,3,0,1300.0,1324.1940749693867
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,15,Steffi Kindt,Germany,294,1997,10,1973-03-07T00:00:00.000000,23.83299110198494,10,0,1269.0918571195339,1295.6415158744232
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,16,Nina Lemesh,Ukraine,176,1997,10,1973-05-31T00:00:00.000000,23.600273785078713,32,0,1300.0,1318.5690749693867
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,16,Åse Idland,Norway,300,1997,10,1973-04-02T00:00:00.000000,23.761806981519506,51,0,1331.1655645472918,1345.0653006559994
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,18,Martina Zellner,Germany,239,1997,10,1974-02-26T00:00:00.000000,22.858316221765914,38,0,1355.673611433113,1362.5550303478622
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,19,Andreja Koblar,Slovenia,202,1997,10,1971-09-02T00:00:00.000000,25.34428473648186,45,0,1300.0,1312.9440749693867
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,20,Shumei Yu,China,246,1997,10,1977-10-27T00:00:00.000000,19.19233401779603,14,0,1337.5032935338156,1342.5817789203331
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,21,Petra Behle,Germany,299,1997,10,1969-01-05T00:00:00.000000,28.0,157,0,1384.4618908384552,1380.3952855456293
1997-01-05,Oberhof,Germany,L,10,Pursuit,0,World Cup,22,Katja Wüstenfeld,Germany,187,1997,10,1976-10-10T00:00:00.000000,20.23819301848049,10,0,1281.7914301799735,1290.7062512375262
