FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Team_Name,Team_Rank,Team_Time,Team_Position,Race_Date,City,Country,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo
Agustina Groetzner,Agustina Groetzner,7428,Argentina,False,0,ARGENTINA I,0,,,02/14/2026,Milano Cortina,Italy,1167.3213345859087,1221.874780008044,1223.300185451801,1226.2243321378753,1223.826316495548,1233.2079135994886,1284.9596040972528,1229.9642588699046,1203.4054351904488
Nahiara Diaz Gonzalez,Nahiara Diaz Gonzalez,10264,Argentina,False,0,ARGENTINA I,0,,,02/14/2026,Milano Cortina,Italy,1153.4226443478208,1184.1652608043912,1244.701163593136,1223.0901327111385,1225.6344374773464,1240.6947657319097,1270.183083330614,1201.670561668762,1196.4115577330645
Maira Sofia Fernandez Righi,Maira Sofia Fernandez Righi,10663,Argentina,False,0,ARGENTINA I,0,,,02/14/2026,Milano Cortina,Italy,1280.488509735322,1278.228669211598,1295.30586380296,1288.8392023583554,1298.4640659491174,1304.483499916747,1294.756195106802,1300.0605178270848,1280.999957734805
Victoria Richter Baratcabal,Victoria Richter Baratcabal,11137,Argentina,False,0,ARGENTINA I,0,,,02/14/2026,Milano Cortina,Italy,1283.6246794290662,1290.8031262859995,1298.9910796470422,1293.2282184773385,1295.6937445154406,1296.7559829192976,1299.7764791417485,1293.518381106344,1289.2631081054344
Rosie Fordham,Rosie Fordham,6450,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1320.361586124514,1320.5207599846506,1207.706667864772,1355.4967826808386,1281.9005313372709,1272.4597394611856,1279.1261210247844,1212.4337151065813,1386.3222410464307
Isabella Moon,Isabella Moon,11160,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1192.1739034258787,1208.1278679377044,1270.8657309883477,1240.773666403688,1278.2118514011097,1298.5788283900506,1269.585629927697,1272.7513886702498,1208.2965196773546
Maddi Hooker,Maddi Hooker,10268,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1099.548271187233,1150.9015812343075,1229.6674897985567,1199.753130685538,1172.8547970048764,1198.13651498477,1218.2240194304072,1157.0569223932575,1155.8338757840093
Tuva Bygrave,Tuva Bygrave,6448,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1068.0111137628076,1105.322000958491,1199.203473496253,1172.302205069634,1168.90507210448,1171.36845411245,1249.606710596819,1123.4818470013813,1157.4536441896255
Satara Moon,Satara Moon,11159,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1224.679994779834,1232.3190920658244,1269.5068057056112,1269.4273194544703,1292.2959188341938,1299.0422949422646,1294.0653926398577,1271.2510227103064,1250.184680826041
Rosie Franzke,Rosie Franzke,11158,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1288.391230040174,1294.7644464213531,1297.931955028536,1297.9160245628327,1294.4929772464068,1300.1788283900507,1294.0653926398577,1297.4384251462627,1293.5737142196208
Hannah Price,Hannah Price,6449,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1080.1343748948063,1103.3996791500665,1191.8423385488222,1194.7715878849597,1237.5739890907978,1262.9276518834977,1269.2592840031566,1166.636658961177,1159.3668287772389
Ava McCann,Ava McCann,11157,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1288.6907214771495,1293.6238443881098,1298.9475039587896,1296.8669622610091,1294.4576341114946,1298.5788283900506,1294.130666217451,1296.4402988221104,1292.309485916495
Heli Laajoki,Heli Laajoki,10624,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1146.4147908949371,1191.4622334728049,1245.5441354227596,1251.4621353877108,1245.222415562919,1261.8864074079684,1292.817455863845,1207.7233051449523,1221.8080244318635
Sarah Slattery,Sarah Slattery,4870,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1111.8829429812815,1146.378293414099,1233.7697874330404,1178.7698660225328,1217.523654805358,1269.7655912822906,1238.9326614103898,1211.0041869045128,1122.7888351066356
Hannah Gray,Hannah Gray,11163,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1272.0726457781575,1280.8569805913337,1291.3605233290598,1291.8233035132607,1289.8860115920645,1298.3280334000597,1285.8319445294,1291.1643186779509,1279.6011841651646
Sean-Hope Craig,Sean-Hope Craig,10626,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1287.060836908949,1294.091864288896,1297.931955028536,1298.275945050764,1293.28141026288,1298.5788283900506,1292.6921117164875,1294.9491517483411,1293.1590484056126
Harriet Greville,Harriet Greville,11690,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1276.78372605378,1283.9205970014996,1292.3921951545462,1293.004414253678,1291.754005935012,1299.1500139766722,1287.356089552877,1291.8712862662665,1282.731306395182
Laura Finch,Laura Finch,12267,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1298.1297485359532,1249.836200344763,1269.5965749810218,1270.027956810131,1298.2474865759243,1279.1312144617048,1296.3536807111557,1263.5107773658328,1297.699178284412
Elle Sankey,Elle Sankey,11691,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1278.7753176165093,1288.544632211686,1293.3945828446022,1297.6959266270394,1291.3457874581095,1299.1500139766722,1285.926052048031,1291.2953882496208,1288.1625613347758
Aimee Watson,Aimee Watson,754,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1136.366821721266,1146.4076228509396,1210.9604798596974,1185.8316314004774,1227.458800914701,1246.7856804248695,1200.735830388255,1205.7527475424115,1170.1464658444966
Ellen Søhol Lie,Ellen Søhol Lie,6627,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1156.0303905991336,1171.192013911343,1205.8993070603103,1217.3513495056593,1187.463053696115,1192.9384780796404,1217.088135736933,1156.8902271935258,1195.8136397978185
Anna Trnka,Anna Trnka,1607,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1244.3926305432535,1259.5567823459155,1185.8076405487686,1200.7413586234052,1279.6172723493512,1278.2630288597402,1263.2383073422202,1277.615866118629,1172.057776513168
Phoebe Cridland,Phoebe Cridland,5184,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1216.4628725089058,1221.8610598390544,1230.834667753748,1257.1497227448424,1249.6294540270803,1220.190688787959,1260.9502123899515,1199.8327086521936,1262.7031544826011
Katerina Paul,Katerina Paul,1856,Australia,False,0,AUSTRALIA I,0,,,02/14/2026,Milano Cortina,Italy,1213.3713477698432,1269.0140181309391,1272.2669282125182,1249.8733027804064,1232.7051832279003,1284.796389444537,1176.1024636374607,1267.1311344379606,1205.6660305705311
Katharina Brudermann,Katharina Brudermann,5040,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1243.7235094896712,1268.239229003252,1209.238534600982,1324.0953307584034,1231.5365743285315,1268.6782724061366,1191.2440020286856,1216.3259073824934,1294.3544870439264
Teresa Stadlober,Teresa Stadlober,529,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1703.7693006049496,1738.786168879762,1662.599398903814,1569.2633770020752,1282.5032471180698,1260.6578604256126,1303.166931468707,1611.4688866273857,1582.029522197956
Magdalena Scherz,Magdalena Scherz,6707,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1390.4107797925392,1270.6677720674852,1269.2779101218418,1270.9768063857032,1436.761081253797,1345.2380430124497,1468.4064178076364,1344.0923671594132,1373.7727936001538
Magdalena Engelhardt,Magdalena Engelhardt,7425,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1215.2737835291352,1231.0055995682465,1253.2247193810222,1274.5214560158142,1258.426079364159,1274.8589169226698,1274.8278636078626,1242.8907152028823,1248.6303399700655
Maike Bogner,Maike Bogner,10838,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1234.6974023303849,1246.4905638921948,1249.295628657894,1298.2878575274865,1286.658733864637,1290.7529045715537,1297.3034626557271,1248.5354688486836,1288.963626464807
Lisa Achleitner,Lisa Achleitner,3255,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1229.2646753121962,1231.8407047530131,1242.5462419267246,1261.9993978230768,1275.0476985848577,1270.7043763109632,1246.6341794201812,1256.4304407524166,1248.3390109687814
Anna-Lena Taxer,Anna-Lena Taxer,10836,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1254.4298334733874,1247.512745502727,1285.205437223916,1265.4416590790677,1300.8504034339255,1300.8753214161718,1274.0309875784442,1288.545463823208,1256.0214722294468
Witta-Luisa Walcher,Witta-Luisa Walcher,6340,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1260.6652778493244,1266.36268274845,1282.6573604801265,1280.61061458371,1290.3413525586825,1295.3706496196849,1289.6649456348184,1276.2508269438304,1271.156482088528
Heidi Bucher,Heidi Bucher,10823,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1319.8479587796166,1301.373977255088,1300.2815937577018,1299.354844091786,1322.7890150049386,1305.1763019431944,1318.252666733131,1303.693181860396,1316.5946828327417
Sigrun Kleinrath,Sigrun Kleinrath,11919,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1273.1658066634038,1275.7014035920454,1269.5965749810218,1279.13663023678,1295.9025609632638,1296.1842701235262,1274.0309875784442,1296.5733862670909,1272.4509159657728
Anna Schmidhofer,Anna Schmidhofer,10253,Austria,False,0,AUSTRIA I,0,,,02/14/2026,Milano Cortina,Italy,1239.3154241363918,1236.9943649717418,1254.6470584178671,1300.0,1269.2502765970794,1279.1312144617048,1274.0309875784442,1256.785967429381,1300.0
Hanna Machakhina,Hanna Machakhina,7439,Belarus,False,0,BELARUS I,0,,,02/14/2026,Milano Cortina,Italy,1181.1851545615348,1178.4759599256815,1214.976543470676,1237.8103751145777,1253.2109683293097,1283.9122564201018,1226.7816448579692,1227.4924575229477,1209.817797427172
Hanna Karaliova,Hanna Karaliova,3225,Belarus,False,0,BELARUS I,0,,,02/14/2026,Milano Cortina,Italy,1227.332370187097,1221.3517318849758,1189.144053046614,1251.2141956407256,1241.1275617638976,1267.1529560910326,1246.350445078146,1201.6548433718356,1240.1699429823282
Bruna Moura,Bruna Moura,3180,Brazil,False,0,BRAZIL I,0,,,02/14/2026,Milano Cortina,Italy,1133.2191164155436,1173.378171834634,1266.7751334947925,1190.862154854543,1211.1766052828125,1213.0631880686249,1270.8636051047586,1197.934430382675,1166.3016609322317
Jaqueline Mourao,Jaqueline Mourao,483,Brazil,False,0,BRAZIL I,0,,,02/14/2026,Milano Cortina,Italy,1149.4793063396098,1154.313677904198,1186.0400836013648,1181.4729842277893,1194.2471638273294,1225.297374914393,1177.242732501143,1181.2342602653166,1169.8762044160817
Eduarda Ribera,Eduarda Ribera,7448,Brazil,False,0,BRAZIL I,0,,,02/14/2026,Milano Cortina,Italy,1179.638300009164,1248.779520442799,1252.1836453449607,1300.0,1206.1631217989247,1233.831154894194,1235.1506243434928,1202.1632595924857,1235.5418178132593
Danielle Bridle,Danielle Bridle,11661,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1300.0,1300.0,1300.0,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1300.0,1259.5664800050884
Kathrine Stewart-Jones,Kathrine Stewart-Jones,1676,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1338.3643683426922,1373.422104918675,1365.0063202817978,1381.5214286619123,1219.6506549422743,1202.9340979444055,1252.2892625297347,1319.1049462919254,1361.9928780241926
Katherine Weaver,Katherine Weaver,4251,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1294.3444387435338,1236.950164071117,1278.0720226796627,1269.4877661347748,1304.7880094190489,1292.5146004940193,1291.2689156319088,1285.844583261909,1280.478438264427
Alison Mackie,Alison Mackie,10185,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1470.9444568127035,1498.5682660726463,1368.3733817558425,1413.8878630362776,1313.703596159183,1296.2514918797222,1309.9931022614758,1346.941537800984,1460.9611985774457
Olivia Bouffard-Nesbitt,Olivia Bouffard-Nesbitt,1685,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1255.8821084718695,1193.783339794413,1183.8409975867844,1243.426230230354,1312.0130459233997,1278.0419034156218,1363.1347123327123,1221.884308621348,1305.4347689594335
Katya Semeniuk,Katya Semeniuk,9032,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1254.9988661122345,1247.135811753324,1287.184652534719,1254.7522092184067,1266.980456918,1279.722350937015,1285.7904219717063,1287.8582298464935,1256.0444328307572
Sonjaa Schmidt,Sonjaa Schmidt,7874,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1336.8321271113357,1313.8330974402584,1264.6444032987845,1335.9941594434194,1325.9849962168723,1264.933672327559,1345.026302304787,1254.0951325328433,1368.703602076842
Pascale Paradis,Pascale Paradis,7340,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1275.0158307357558,1285.675642196002,1288.899317967315,1296.347747702833,1287.4363249397632,1287.2714690676762,1274.0309875784442,1278.2236256318424,1293.4817523092777
Annika Hicks,Annika Hicks,526,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1154.1449899926615,1181.198226516696,1255.7837812333642,1243.9953024543863,1212.2624415250764,1257.7978438748785,1213.7077610402062,1239.2946594148375,1195.553091994443
Anna Parent,Anna Parent,7331,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1265.2422187673249,1271.2894482378686,1274.191457357137,1268.2546674022387,1280.927742156921,1282.221935770728,1288.1862275987428,1287.1370447248923,1264.717786607234
Annika Richardson,Annika Richardson,3228,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1237.2913980823344,1235.0744988618026,1268.9399785811004,1272.7100063670605,1273.191926933089,1263.8934573919346,1269.373679038645,1268.2202166208258,1259.5631055504318
Kiara Pighin,Kiara Pighin,10644,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1200.9409735373097,1225.644943654877,1265.1408835210866,1263.6513004871515,1268.484975691091,1281.3754949034576,1288.507467538613,1249.1187244362757,1244.3900713151197
Constance Lapointe,Constance Lapointe,10197,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1256.687448158722,1276.1922680543628,1290.3913196676633,1288.2578522304998,1276.9845075700423,1285.276048475454,1289.8227040432073,1274.7532217049472,1281.854039639319
Marlie Molinaro,Marlie Molinaro,10215,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1266.3144656915863,1277.9254748163512,1293.2748991065891,1276.7214434808238,1282.1725229601666,1282.551959098991,1273.726231674148,1275.925374138944,1259.1440461097125
Anna Stewart,Anna Stewart,8802,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1238.1467243019742,1261.0724407140297,1291.3602126161852,1263.9224205349992,1261.7626210231854,1277.141809962081,1265.1849834371014,1275.4722139935243,1243.7493941514067
Ruby Serrouya,Ruby Serrouya,10809,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1239.0530816709093,1274.3399029718194,1294.325905350377,1281.0418450653328,1263.443854231153,1283.246386718311,1281.42709928082,1276.6244109785648,1262.977116619763
Amelia Wells,Amelia Wells,7931,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1142.8524215756072,1159.9591499299515,1196.7300029051896,1230.6327023840104,1228.5500877817592,1235.9077717209152,1224.602744796825,1181.279128066419,1198.47460331567
Jasmine Drolet,Jasmine Drolet,6656,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1279.6393495702598,1286.6213860523503,1279.8648818254032,1273.7265081775347,1259.9050282429544,1273.8675663418,1213.5466218164945,1270.5491478966364,1251.692947712874
Eula Palmer Bird,Eula Palmer Bird,12346,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Madeleine Wilkie,Madeleine Wilkie,12347,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Louison Dubief,Louison Dubief,10654,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1264.9966225108126,1272.636046208062,1288.23603423559,1288.0471114433462,1290.74522988579,1299.42111685466,1288.507467538613,1288.109944479297,1276.3663305638884
Carly Ram,Carly Ram,10647,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1239.6956760395744,1259.1104489135842,1287.2083978376804,1274.102341923465,1282.921626124196,1295.6564109723072,1286.7243807185796,1283.518307481979,1257.5181739700934
Ella Fuller,Ella Fuller,12348,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1288.752629192212,1288.5050211138062,1293.392613867012,1295.2808103246705,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.6747953309475,1293.7304934828385
Helen McCulligh,Helen McCulligh,10648,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1252.4713735857017,1261.865727467518,1277.3742909841646,1289.0676051695818,1288.4765047511896,1297.9783584849897,1287.4344386328094,1274.5500104289013,1276.7877792232744
Aleah Smith,Aleah Smith,11737,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1280.426457323336,1284.5370515734428,1293.392613867012,1291.577415197884,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1283.8350973305874
Avafei Clark,Avafei Clark,12349,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Anika Wallin,Anika Wallin,10856,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1262.3469442901785,1271.4602503758288,1288.23603423559,1286.539550361444,1288.8827588997058,1297.5387639134838,1287.4344386328094,1286.991792617915,1274.1190211425555
Aramintha Bradford,Aramintha Bradford,11355,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1265.3741309069462,1274.7137433915273,1287.5634549623037,1288.879146960468,1289.182679819751,1294.4050816750685,1290.8767692361412,1285.8157409427977,1279.7239923482214
Ember Smith,Ember Smith,12350,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1288.752629192212,1288.5050211138062,1293.392613867012,1295.2808103246705,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.6747953309475,1293.7304934828385
Lauren Ybema,Lauren Ybema,11756,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1239.7064039346972,1252.7956639926472,1282.8228692649518,1276.3947973740185,1285.869096484573,1295.6564109723072,1285.0267915304282,1279.271281243742,1261.3064767319229
Amelia Moore,Amelia Moore,12351,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1288.752629192212,1288.5050211138062,1293.392613867012,1295.2808103246705,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.6747953309475,1293.7304934828385
Hannah Shields,Hannah Shields,7870,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1230.8027774865802,1251.3048355934302,1266.9244765218084,1284.3305223439806,1266.2796420790828,1279.4978826464674,1280.907411535884,1247.681939480406,1268.3023208299458
Aislin Simson,Aislin Simson,11758,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1254.6037811563908,1272.2554093079762,1285.4817576307803,1291.0270179043068,1283.466392293282,1295.6564109723072,1283.4303431152457,1281.1251676024035,1275.3642443499648
Annika Vipler,Annika Vipler,12352,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Nadia Wallin,Nadia Wallin,11736,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1280.426457323336,1284.5370515734428,1293.392613867012,1291.577415197884,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1283.8350973305874
Raylan Stroud,Raylan Stroud,11880,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1275.0746602502663,1278.7959189840142,1291.6317586352766,1289.9728760847586,1295.218720609411,1279.1312144617048,1291.562740722722,1292.195356238334,1282.1703089244793
Emelie Kvick,Emelie Kvick,11894,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1274.1339601124214,1283.975728602122,1293.392613867012,1291.0270179043068,1289.8442949276728,1295.6564109723072,1289.2423121707889,1291.9539539408015,1281.5278470469184
Etoile Brown,Etoile Brown,12353,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Fiona Woodman,Fiona Woodman,12354,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Aria Grandi,Aria Grandi,11738,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1250.4068419282332,1269.3500461334831,1288.846645718643,1284.12632112787,1283.466392293282,1295.6564109723072,1283.4303431152457,1284.6910913342176,1267.8030104325735
Rowan Brecher,Rowan Brecher,11759,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.301081498916,1284.1716429036003,1289.978500811517,1295.2808103246705,1269.2502765970794,1279.1312144617048,1274.0309875784442,1290.983297741322,1293.7304934828385
Leah Reitz,Leah Reitz,7346,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1216.1502523726267,1237.757692536636,1270.4747471486978,1271.7352358872952,1270.5556689574285,1286.7684925414146,1273.5713284670223,1260.897109379542,1243.4861896418115
Sian Hamilton,Sian Hamilton,12355,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Stella Bollans,Stella Bollans,12356,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Allison Bridge,Allison Bridge,12357,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1293.6004904957424,1293.7589426579375,1293.392613867012,1270.027956810131,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.6747953309475,1259.5664800050884
Elia Comeau,Elia Comeau,12358,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1288.752629192212,1288.5050211138062,1293.392613867012,1295.2808103246705,1269.2502765970794,1279.1312144617048,1274.0309875784442,1294.6747953309475,1293.7304934828385
Olivia Weiman,Olivia Weiman,12359,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Lily McGowan,Lily McGowan,12360,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1284.0468317073671,1288.5050211138062,1293.392613867012,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1294.6747953309475,1287.6284077233902
Sacha Fleury-Allen,Sacha Fleury-Allen,12361,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1290.2900069072548,1294.6657476968644,1269.5965749810218,1295.2808103246705,1295.218720609411,1279.1312144617048,1291.562740722722,1263.5107773658328,1287.6284077233902
Finley Gagnon,Finley Gagnon,10857,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1276.9914194465086,1285.9186643360792,1269.5965749810218,1287.0786546707768,1290.1577825466372,1279.1312144617048,1286.099818060504,1263.5107773658328,1273.255527976976
Sophie Bertrand,Sophie Bertrand,10655,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1266.885761485893,1277.4187382076034,1294.1628979211353,1285.731805323279,1289.030237746968,1297.4031630293864,1287.3036419739915,1292.043160413151,1271.7602606828789
Gabby Hoehn,Gabby Hoehn,10860,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1290.8183160012327,1295.60790882098,1269.5965749810218,1295.8393623139546,1295.218720609411,1279.1312144617048,1291.562740722722,1263.5107773658328,1288.5895654754895
Liliane Gagnon,Liliane Gagnon,7427,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1363.9472369257014,1358.4771998958945,1257.4112562789385,1359.455362765979,1316.3655185166886,1252.2669080476169,1344.9283195164342,1244.5009897355303,1399.617970158288
Maeve Macleod,Maeve Macleod,10188,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1250.1434529136782,1283.9053666757238,1286.7611095912846,1282.5591066365869,1262.4218404812311,1273.2683922405618,1266.9121535246686,1279.7386069752663,1265.2137883291457
Sofia Renaud,Sofia Renaud,11318,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1258.878596208238,1277.1225096067,1291.5207250470985,1290.5949612768989,1275.4880295273856,1284.2925441279842,1294.5389752991523,1275.606106072596,1286.6587745645927
Emmanuelle Paquet,Emmanuelle Paquet,10656,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1238.8251496154153,1262.0948905059583,1291.0614991331804,1277.8004338765384,1266.2411233264313,1281.8533552365554,1285.3586926254884,1273.6571832647717,1266.4977130360162
Emmanuelle Moreau,Emmanuelle Moreau,10643,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1256.1471572698133,1271.9232781137357,1289.186996302392,1287.3711456062772,1275.9359243559202,1285.430552837776,1295.7719045920817,1273.906406084578,1283.60241642553
Kolibri Drobish,Kolibri Drobish,7926,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1241.4017487583474,1259.4781044765646,1273.5921910216305,1283.008050349552,1271.264907708584,1289.0718678442208,1284.0628126164524,1258.5329745415502,1273.0900410101142
Ines Bosse-Thompson,Ines Bosse-Thompson,11320,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1257.037428159937,1274.587395194205,1291.5207250470985,1288.104432623454,1275.4880295273856,1284.2925441279842,1294.5389752991523,1275.606106072596,1284.5601019042174
Marianne Brillant,Marianne Brillant,10805,Canada,False,0,CANADA I,0,,,02/14/2026,Milano Cortina,Italy,1267.2129711433834,1283.3463817427855,1295.096961418209,1291.1472513678552,1281.5469463496197,1285.4841810056114,1274.0309875784442,1280.2945123641373,1289.9347478058028
