FIS_Name,Skier,ID,Nation,In_FIS_List,Price,Team_Name,Team_Rank,Team_Time,Team_Position,Race_Date,City,Country,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo
Luisa Griessbaum,Luisa Griessbaum,11581,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1284.6228314372802,1285.9464095572412,1288.7272602538687,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1287.901159852446,1251.381883295346
Nicole Tröger,Nicole Tröger,10586,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1290.8688353000084,1292.1632758346393,1294.3549168741783,1300.0,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.8010872104887,1300.0
Magdalena Richter,Magdalena Richter,11401,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1218.9914962960388,1234.11309522508,1252.1768612089113,1287.1023321188047,1266.3115724595436,1269.3022056894554,1297.343003094642,1231.1429245938357,1272.920657957063
Miriam Reisnecker,Miriam Reisnecker,9081,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1243.8362469767685,1255.3941717911694,1284.7039950139467,1275.5724819978973,1287.311162449287,1289.6200569262803,1297.9324867672954,1277.8717172867273,1263.409180226382
Germana Thannheimer,Germana Thannheimer,6687,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1296.8167208669518,1291.9424520400053,1293.1637575738953,1284.4074294295458,1286.762150435731,1279.8446240313442,1288.955947678474,1299.0007598926168,1274.341043025668
Christina Döringer,Christina Döringer,10864,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1264.7903454158188,1276.19470956713,1279.8681503736466,1299.802284989353,1288.1959052837358,1290.6984969878126,1270.1263920205172,1269.530574768009,1299.9001345334425
Antonia Schramm,Antonia Schramm,12405,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1281.665591727297,1238.6738064704537,1263.7303431750056,1263.7393757425248,1279.3164731375628,1280.7158746527866,1270.1263920205172,1282.325415134541,1251.381883295346
Melina Holland,Melina Holland,10820,Germany,False,0,GERMANY I,0,,,01/23/2026,Goms,Switzerland,1272.0634328988106,1269.5343351895676,1275.0819159085363,1300.0,1300.8504034339255,1300.8753214161718,1270.1263920205172,1276.7633146701055,1300.0
Anna Pryce,Anna Pryce,6640,Great Britain,False,0,GREAT BRITAIN I,0,,,01/23/2026,Goms,Switzerland,1250.6353150777811,1220.2187892711706,1253.5210109548177,1270.6066011338255,1305.6960041769491,1274.3659465530934,1321.7362576402122,1240.5993282139093,1299.325275372123
Tabitha Williams,Tabitha Williams,7360,Great Britain,False,0,GREAT BRITAIN I,0,,,01/23/2026,Goms,Switzerland,1132.8025808137515,1156.6887822703482,1227.0379028467096,1215.4510228290671,1221.3905156755177,1280.7429056393362,1177.1503084524393,1233.2615759430971,1157.3465829171532
Ida-Maria Ewald,Ida-Maria Ewald,11732,Great Britain,False,0,GREAT BRITAIN I,0,,,01/23/2026,Goms,Switzerland,1223.2980118551864,1217.4724299314582,1263.7303431750056,1226.8966033400932,1261.2940790401542,1273.3435307385596,1270.1263920205172,1256.3936051374894,1225.2643872335614
Hannah McHugh,Hannah McHugh,11172,Great Britain,False,0,GREAT BRITAIN I,0,,,01/23/2026,Goms,Switzerland,1054.787271731164,1137.1078132264963,1246.5444813863453,1204.0442253603,1189.4250356807152,1241.9007431235127,1231.8526783785942,1184.8042499535654,1126.9904487527067
Elke Hammerstein,Elke Hammerstein,11204,Great Britain,False,0,GREAT BRITAIN I,0,,,01/23/2026,Goms,Switzerland,1217.2271631643737,1253.8470341026152,1290.6948648237474,1268.8405993208091,1258.8435135397417,1274.6061379889295,1283.6731504942163,1265.9189057056594,1249.0016687359605
Nefeli Tita,Nefeli Tita,5219,Greece,False,0,GREECE I,0,,,01/23/2026,Goms,Switzerland,1159.1984181347054,1177.3427426249168,1242.2070030091943,1224.614169378809,1220.3751783942969,1257.064408396669,1233.3926499572517,1213.0095216537104,1190.2969202653287
Linda Ros Hannesdottir,Linda Ros Hannesdottir,7431,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1299.714750126603,1300.261810150054,1300.2686437301736,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1300.2286681039593,1251.381883295346
Edda Vesteinsdottir,Edda Vesteinsdottir,12259,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1300.7890833407184,1300.782366748169,1300.8354644946037,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1300.776316150965,1251.381883295346
Elena Dis Vidisdottir,Elena Dis Vidisdottir,3653,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1299.4405762718204,1299.8785819258824,1300.3418851654988,1299.4449688271986,1300.0,1273.3435307385596,1300.0,1300.3333637989415,1298.7683341587826
Hjordis Bjornsdottir,Hjordis Bjornsdottir,12261,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1300.7890833407184,1300.782366748169,1300.8354644946037,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1300.776316150965,1251.381883295346
Elin Marta Eiriksdottir,Elin Marta Eiriksdottir,12262,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1300.7890833407184,1300.782366748169,1300.8354644946037,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1300.776316150965,1251.381883295346
Asdis Karadottir,Asdis Karadottir,12263,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1298.8535994697506,1298.781043996846,1298.7983023324416,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1298.8122442946776,1251.381883295346
Kristrun Gudnadottir,Kristrun Gudnadottir,3512,Iceland,False,0,ICELAND I,0,,,01/23/2026,Goms,Switzerland,1244.601732704406,1259.4887792150812,1266.3676266737082,1282.3520989568106,1269.7967266524806,1300.5919132115084,1257.4048260685104,1270.309138260307,1249.3746015476372
Stefania Corradini,Stefania Corradini,6552,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1243.2699899989288,1249.1538072722878,1261.3027678847016,1279.9886412586268,1269.1834463283033,1279.902199658946,1268.5571594530004,1249.2589110679744,1281.6575947129188
Caterina Ganz,Caterina Ganz,1721,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1571.3511012283918,1543.4514994282763,1471.4907543735292,1434.3748881566528,1454.6087057575642,1406.6856117354312,1437.1055718548496,1484.5155423116412,1509.002754316855
Iris De Martin Pinter,Iris De Martin Pinter,7422,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1433.0635091543736,1313.2074170144715,1313.8311960260676,1298.7000371427669,1457.3354267616476,1379.71837869478,1449.4568125143128,1372.4911598825972,1396.2442654155068
Anna Comarella,Anna Comarella,1724,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1324.882270699592,1341.114128321888,1330.1238741295117,1297.237360382128,1177.6460351665282,1225.9772687661705,1153.710390421591,1330.7591222695812,1264.6223453026482
Maria Gismondi,Maria Gismondi,10867,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1391.447145895525,1390.264441314161,1303.3700616987155,1372.0621024517009,1297.6248777698595,1298.0521261168872,1297.4844051382834,1303.3314512983002,1391.6427401408123
Nadine Laurent,Nadine Laurent,9319,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1256.1899475484754,1194.6039217551072,1175.7355470574223,1276.96846551409,1350.5857115179294,1289.64496418464,1380.84617525665,1184.5843372014283,1342.9018059812852
Federica Cassol,Federica Cassol,9082,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1406.5437929216096,1247.0161320462,1262.41443119102,1245.912019539196,1516.0607883502207,1403.2845723099765,1544.2385003031902,1343.91177976927,1419.6841602467518
Nicole Monsorno,Nicole Monsorno,6631,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1391.559759512303,1213.568849092911,1230.5993704337338,1225.9661047520372,1499.6547889507076,1439.2687967490187,1477.4166629826627,1352.7419357357776,1370.068247667153
Beatrice Laurent,Beatrice Laurent,11400,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1329.5505329554169,1319.2367415032404,1307.0991986600168,1302.4442249489969,1305.2195979694718,1294.608092784347,1315.9629440919127,1316.3765557272257,1310.5082711724967
Virginia Cena,Virginia Cena,11396,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1301.2700093871454,1285.839461803656,1283.2007914703513,1302.8735726079358,1291.9260606992143,1289.9891645552343,1286.339248544605,1283.0683282129446,1297.9234266851388
Martina Bellini,Martina Bellini,3257,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1260.550413967073,1275.2550056677355,1260.5211251360608,1288.8548697646602,1272.1494078218227,1264.2019772733745,1278.2684273204334,1248.5193408403036,1280.1948945056906
Ylvie Folie,Ylvie Folie,11403,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1335.6129946426297,1325.1322682694338,1309.370954077155,1305.9595034462443,1295.0114431775066,1287.3626195929153,1314.9811428312069,1311.3833251775218,1317.0413641009172
Martina di Centa,Martina di Centa,9084,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1289.4048011248924,1284.549803912675,1274.6618886875783,1274.6655698398908,1222.424841022127,1240.1245286884612,1222.9568444452725,1269.3248627397595,1278.9435169843268
Francesca Franchi,Francesca Franchi,4009,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1189.8131656959004,1208.449428699069,1202.2896222081304,1276.7388425199017,1200.7918501348145,1265.604962704012,1172.691278863806,1208.973373922083,1214.7085552991005
Michaela Patscheider,Michaela Patscheider,6983,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1204.8023470626565,1207.436043128451,1242.082099644348,1272.8755225390269,1264.7670163708642,1292.812841168385,1268.3310539685265,1243.5178239470683,1253.4576586811968
Anna Giordan,Anna Giordan,11055,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1285.7800283022907,1287.3620364241565,1290.5634196847316,1263.7393757425248,1261.2940790401542,1273.3435307385596,1270.1263920205172,1289.4638675142644,1251.381883295346
Marit Folie,Marit Folie,10830,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1289.7349123741092,1270.0057689807545,1288.9759944460664,1287.3564367057747,1310.588803691366,1299.9777595255132,1310.5819510629594,1293.9372456866888,1289.6906339080765
Cristina Pittin,Cristina Pittin,3605,Italy,False,0,ITALY I,0,,,01/23/2026,Goms,Switzerland,1315.263573454632,1280.0844830809172,1243.2731321602853,1263.16502812338,1305.1354326520143,1307.096930924074,1268.2249418236993,1276.4115974979588,1270.9103667359475
Chika Kobayashi,Chika Kobayashi,3524,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1160.7574030303351,1162.8276230353,1222.8072436364507,1203.2138416039331,1244.6067366433645,1229.150085378418,1221.4401513160926,1229.2139797029329,1176.6199726718503
Kaho Nakajima,Kaho Nakajima,7099,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1149.7360793968708,1164.4030771481814,1228.093303692288,1231.2534069216958,1255.1039103017572,1266.5565692218818,1283.7618669762096,1203.0216431737629,1214.5760501308912
Aika Kashihara,Aika Kashihara,9353,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1165.943005430349,1190.1733096698267,1232.1993606238095,1259.648409011386,1259.3144604002723,1273.9704988332724,1284.146587781068,1208.9818266870095,1244.9113347249008
Yuka Yamazaki,Yuka Yamazaki,7095,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1164.77521985041,1184.270114638947,1232.9484884340677,1246.0188669222969,1248.2825880748885,1265.2337129952832,1284.241908171401,1206.7990777594196,1237.3586071706347
Rinka Azegami,Rinka Azegami,10725,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1179.1052428517824,1204.8959310194302,1261.089485205811,1249.8606369290403,1267.1926532187892,1271.644779544186,1296.3717648428876,1234.1931872182204,1234.368345855862
Tomoko Yamada,Tomoko Yamada,7168,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1132.8782304188635,1161.3996521733975,1235.1954516825706,1228.3749431315769,1254.4281632587715,1271.644779544186,1279.0230452574126,1207.7124270118454,1198.797678129975
Takane Tochitani,Takane Tochitani,7088,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1169.9821228546425,1183.917336630978,1242.8093138993092,1230.5722230815088,1249.6490228450068,1268.2182202246634,1276.1083740957265,1220.6930112107325,1211.8022850889936
Azusa Koike,Azusa Koike,10152,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1165.4019638667723,1193.2436769204517,1253.8856484790467,1245.3597558223305,1261.979535385839,1266.9933657874844,1294.9593200495365,1224.130708710392,1227.5426475135237
Sayaka Yamaishi,Sayaka Yamaishi,7101,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1145.5371972264154,1145.9480214039531,1214.3576012880276,1224.023623001316,1278.635008747597,1295.986263718563,1275.6420298072153,1208.319607050541,1207.80060040414
Shiori Yokohama,Shiori Yokohama,3516,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1179.6646172718386,1175.3556884840525,1225.7338592547974,1203.0207639375512,1255.2964657029568,1265.417371338038,1265.5423660538324,1217.822445205444,1200.1980675509058
Hikari Miyazaki,Hikari Miyazaki,3222,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1191.749342561708,1212.2445749327503,1252.501862212422,1251.0017745572725,1263.5198028685509,1254.0702776827366,1276.8923468726978,1222.080274168199,1242.3155074419524
Masae Tsuchiya,Masae Tsuchiya,3498,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1302.3526094663,1297.6366570346102,1296.3399043230097,1291.0370548135234,1287.2533223791545,1275.492856255707,1295.5261905284422,1297.228485769794,1297.3592080151232
Chika Honda,Chika Honda,7087,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1029.2255558208924,1070.4897320101338,1160.235117617576,1165.5034746526878,1119.0044444075372,1169.670045188816,1144.4427984680756,1102.9207736939406,1105.410317683007
Harune Kamakura,Harune Kamakura,7111,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1207.4530762762918,1215.9775467823429,1257.6621800175603,1259.943040430949,1278.2619806973598,1296.6219449015375,1278.2393294601025,1255.57352184214,1238.4039307382875
Risa Kosaka,Risa Kosaka,11263,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1247.7195655870112,1253.0287505341412,1281.5833465166806,1276.1828363952095,1295.4253381203507,1297.3885178402973,1296.5877509149095,1276.8014469656612,1268.794870830828
Mai Miyazaki,Mai Miyazaki,10729,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1243.3813152140444,1247.061792202997,1278.370835203434,1274.9535693187229,1295.5399846873324,1297.3885178402973,1296.4923631085342,1273.781375224596,1268.3741844270191
Honomi Kobuna,Honomi Kobuna,10726,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1237.91421133287,1246.2688334139025,1279.0562364915645,1272.6635725991334,1291.3838409289074,1294.6735360476073,1294.9593200495365,1272.485236638232,1261.5929442048534
Mayu Yamamoto,Mayu Yamamoto,9351,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1192.415771317776,1212.506314009737,1257.365369196373,1259.6007596992697,1276.645960018549,1296.6219449015375,1277.9218664375896,1250.0386459250792,1233.354977901024
Karen Hatakeyama,Karen Hatakeyama,10151,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1214.4808414444735,1226.3473617447166,1265.4764701865786,1263.783615266943,1278.0072022972677,1300.0,1276.8366913952016,1264.9277758159872,1241.1891765406033
Koharu Ambo,Koharu Ambo,11839,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1282.583001819241,1283.6354267527329,1292.4528057606658,1292.3217796176098,1297.318704481796,1298.666861491305,1270.1263920205172,1291.239325258062,1291.4220196132744
Miyuki Miyashita,Miyuki Miyashita,11284,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1265.1220796072753,1269.0171214734714,1285.6518274009445,1287.0755174013032,1296.498330028694,1297.3885178402973,1298.417389993681,1281.9895824519876,1283.020043585761
Yuka Fukuhara,Yuka Fukuhara,11269,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1269.1569804615513,1271.0941480455365,1287.3881779442606,1286.9419951537343,1297.3672831967217,1273.3435307385596,1298.1336675397447,1286.664127860123,1283.719960062604
Miyu Kubota,Miyu Kubota,11281,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1283.175737199909,1282.53733378251,1292.1272399810537,1292.245621681833,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.9215423981036,1291.176256287191
Yamame Sawata,Yamame Sawata,11289,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1277.3636256062282,1275.657585631421,1292.1272399810537,1285.9511177604816,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.9215423981036,1284.5801157842895
Aoi Ishida,Aoi Ishida,11867,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Yume Tonosaki,Yume Tonosaki,11840,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Sayumi Takahashi,Sayumi Takahashi,11283,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1265.3196235818348,1267.0157987221487,1285.6518274009445,1285.2280597741844,1297.6140004973925,1297.3885178402973,1270.1263920205172,1281.9895824519876,1283.0735137911956
Kokoro Matsuzawa,Kokoro Matsuzawa,11260,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1267.1806928511558,1266.893126152784,1282.249943362622,1287.9034831836764,1297.2095710671308,1298.666861491305,1298.1336675397447,1280.6846117119485,1285.7659814913063
Asaki Oba,Asaki Oba,11307,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1283.192462347511,1282.2514359170725,1292.0813820266726,1292.259643567335,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.7799820046614,1291.4352775374389
Momoko Yamada,Momoko Yamada,11847,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Mion Otobe,Mion Otobe,12365,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Sayuki Ito,Sayuki Ito,11842,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Iroha Yamazaki,Iroha Yamazaki,11267,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1269.045125253454,1271.0941480455365,1287.3881779442606,1286.9419951537343,1297.6140004973925,1297.3885178402973,1270.1263920205172,1283.8276125055618,1284.7876045152443
Miki Miyazaki,Miki Miyazaki,11274,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1263.7390126687412,1265.2093084311582,1284.1708775297222,1285.8381699466438,1297.6140004973925,1297.3885178402973,1270.1263920205172,1280.5093734564357,1283.587286597271
Miyu Kanatsu,Miyu Kanatsu,10731,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1247.5054211412064,1253.854498143361,1283.0040714310926,1276.1400364474289,1294.6135544164904,1297.3885178402973,1294.9593200495365,1279.5443056031206,1265.6465283400803
Yuna Ishikawa,Yuna Ishikawa,11846,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Manaka Fukushi,Manaka Fukushi,11843,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075
Rai Honda,Rai Honda,11303,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Hiyori Kiriyama,Hiyori Kiriyama,11850,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075
Rin Yoshida,Rin Yoshida,10730,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1251.6412910803526,1256.1682629525087,1283.7444513818486,1277.0471681762783,1295.5399846873324,1297.3885178402973,1296.4923631085342,1280.2377536412123,1269.413120270647
Ayaka Hatakeyama,Ayaka Hatakeyama,11280,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1274.988792253209,1275.657585631421,1292.1272399810537,1285.9511177604816,1298.50067618158,1273.3435307385596,1297.8385307106043,1291.9215423981036,1281.7706843738893
Rinka Kikuchi,Rinka Kikuchi,10733,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1250.6135758139935,1252.5953430656002,1282.3941353890202,1276.1400364474289,1296.4826544440389,1297.3885178402973,1297.7258427854931,1278.920967878291,1270.5416048467823
Yuna Kobayashi,Yuna Kobayashi,12366,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Mihoshi Kojima,Mihoshi Kojima,11295,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1270.7706230206452,1269.849043270475,1287.3881779442606,1285.8070379385836,1261.2940790401542,1273.3435307385596,1270.1263920205172,1287.120191464332,1283.5599851804857
Kanon Kobayashi,Kanon Kobayashi,10159,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1241.3129353493011,1246.4043573247702,1279.7154687344428,1273.5629174445617,1294.6496431039209,1297.3885178402973,1296.4923631085342,1274.4793637133612,1266.142328071442
Nozomi Ambo,Nozomi Ambo,11844,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1287.0784977945953,1286.4842502673375,1293.8466703709964,1294.0054485859796,1261.2940790401542,1273.3435307385596,1270.1263920205172,1293.6627470745275,1293.1857110227118
Yuika Goto,Yuika Goto,12367,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Mei Maruyama,Mei Maruyama,11270,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1277.2370797442682,1276.0298108578145,1287.3881779442606,1291.2945708150028,1261.2940790401542,1273.3435307385596,1270.1263920205172,1287.120191464332,1290.287371622197
Mao Yamazaki,Mao Yamazaki,12368,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Kanon Abe,Kanon Abe,11286,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1285.21113459335,1284.7426052802382,1294.5396834697756,1292.245621681833,1261.2940790401542,1273.3435307385596,1270.1263920205172,1294.5333184010449,1291.176256287191
Yuna Imanari,Yuna Imanari,12369,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Riko Kurosawa,Riko Kurosawa,11262,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1277.3636256062282,1275.657585631421,1292.1272399810537,1285.9511177604816,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.9215423981036,1284.5801157842895
Miona Kanatsu,Miona Kanatsu,12370,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1284.5441329654957,1287.7199682139565,1291.7918323882477,1296.8242288279264,1297.6140004973925,1297.3885178402973,1270.1263920205172,1288.420807833082,1296.0918728427152
Sakura Kondo,Sakura Kondo,7166,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1250.3748515240636,1257.2656924344506,1282.6592180156076,1279.966921489571,1294.3787649417818,1297.3885178402973,1295.743267079841,1278.548477440802,1270.7323600475918
Yu Ando,Yu Ando,11852,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1276.5091453216655,1279.0220620857913,1287.342833569565,1294.0054485859796,1297.6140004973925,1297.3885178402973,1270.1263920205172,1283.6886795310766,1293.1857110227118
Akari Takahata,Akari Takahata,11268,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1282.177599302402,1281.017050032764,1292.1272399810537,1291.2945708150028,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.9215423981036,1290.287371622197
Haruyo Ozeki,Haruyo Ozeki,11261,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1279.819983945361,1278.3941984565854,1291.493202871091,1290.179460416441,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.2700479262446,1289.0724771743803
Mako Ono,Mako Ono,10741,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1248.367265621665,1254.0867517182985,1283.4280793339594,1275.9082877033516,1295.0216389124107,1297.3885178402973,1296.5877509149095,1278.7902684889284,1268.1107714207812
Haruka Matsui,Haruka Matsui,12371,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1293.0050351159446,1292.8280219202886,1296.580666662035,1296.8242288279264,1261.2940790401542,1273.3435307385596,1270.1263920205172,1296.601395894309,1296.0918728427152
Wakana Kishimoto,Wakana Kishimoto,11276,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1282.177599302402,1281.017050032764,1292.1272399810537,1291.2945708150028,1261.2940790401542,1273.3435307385596,1270.1263920205172,1291.9215423981036,1290.287371622197
Yuzuki Takahashi,Yuzuki Takahashi,11853,Japan,False,0,JAPAN I,0,,,01/23/2026,Goms,Switzerland,1267.8679758357391,1272.3031546855432,1287.342833569565,1287.8973111605223,1296.498330028694,1297.3885178402973,1298.417389993681,1283.6886795310766,1283.5833985002075
