Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,11,Sergei Sen. Tarasov,Russia,255,1997,2,1965-02-15T00:00:00.000000,31.79192334017796,67,0,1300.0,1342.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,12,Mark Kirchner,Germany,266,1997,2,1970-04-04T00:00:00.000000,26.661190965092402,123,0,1300.0,1340.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,13,Halvard Hanevold,Norway,105,1997,2,1969-12-03T00:00:00.000000,26.99520876112252,56,0,1300.0,1338.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,14,Peter Sendel,Germany,198,1997,2,1972-03-06T00:00:00.000000,24.739219712525667,47,0,1300.0,1336.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,15,Oleg Ryzhenkov,Belarus,156,1997,2,1967-12-15T00:00:00.000000,28.9637234770705,65,0,1300.0,1333.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,16,Sergei Rozhkov,Russia,151,1997,2,1972-04-01T00:00:00.000000,24.66803559206023,15,0,1300.0,1331.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,17,Frode Andresen,Norway,136,1997,2,1973-09-08T00:00:00.000000,23.23066392881588,50,0,1300.0,1329.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,18,Alexei Aidarov,Ukraine,172,1997,2,1974-11-15T00:00:00.000000,22.04517453798768,35,0,1300.0,1327.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,19,Ricco Gross,Germany,158,1997,2,1970-08-22T00:00:00.000000,26.27789185489391,111,0,1300.0,1324.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,20,Alexei Kobelev,Russia,234,1997,2,1971-07-27T00:00:00.000000,25.349760438056126,66,0,1300.0,1322.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,21,Egil Gjelland,Norway,174,1997,2,1973-11-12T00:00:00.000000,23.052703627652292,14,0,1300.0,1320.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,22,Ludwig Gredler,Austria,159,1997,2,1967-11-19T00:00:00.000000,29.034907597535934,103,0,1300.0,1318.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,23,Jon Åge Tyldum,Norway,285,1997,2,1968-10-26T00:00:00.000000,28.098562628336754,122,0,1300.0,1315.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,24,Wieslaw Ziemianin,Poland,169,1997,2,1970-09-07T00:00:00.000000,26.234086242299796,63,0,1300.0,1313.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,25,Carsten Heymann,Germany,203,1997,2,1972-01-07T00:00:00.000000,24.90075290896646,14,0,1300.0,1311.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,26,Dag Bjørndalen,Norway,207,1997,2,1970-04-02T00:00:00.000000,26.666666666666668,34,0,1300.0,1309.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,27,Tomas Globocnik,Slovenia,209,1997,2,1972-04-17T00:00:00.000000,24.62422997946612,37,0,1300.0,1306.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,28,Patrick Favre,Italy,229,1997,2,1972-07-30T00:00:00.000000,24.33949349760438,59,0,1300.0,1304.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,29,Jonas Eriksson,Sweden,288,1997,2,1970-12-21T00:00:00.000000,25.946611909650922,47,0,1300.0,1302.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,30,Ole Einar Bjørndalen,Norway,2,1997,2,1974-01-27T00:00:00.000000,22.84462696783025,58,0,1300.0,1300.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,31,Bård Mjølne,Norway,293,1997,2,1971-01-18T00:00:00.000000,25.869952087611225,2,0,1300.0,1297.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,32,Herve Flandin,France,291,1997,2,1965-06-04T00:00:00.000000,31.49349760438056,152,0,1300.0,1295.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,33,Joze Poklukar,Slovenia,279,1997,2,1973-01-30T00:00:00.000000,23.835728952772072,53,0,1300.0,1293.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,34,Kyoji Suga,Japan,167,1997,2,1968-05-11T00:00:00.000000,28.55852156057495,48,0,1300.0,1291.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,35,Tomaz Zemva,Slovenia,265,1997,2,1973-08-18T00:00:00.000000,23.28815879534565,33,0,1300.0,1288.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,36,Thierry Dusserre,France,284,1997,2,1967-07-25T00:00:00.000000,29.35523613963039,110,0,1300.0,1286.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,37,Mikael Löfgren,Sweden,257,1997,2,1969-09-02T00:00:00.000000,27.247091033538673,101,0,1300.0,1284.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,38,Wolfgang Perner,Austria,176,1997,2,1967-09-17T00:00:00.000000,29.207392197125255,90,0,1300.0,1282.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,39,Tord Wiksten,Sweden,213,1997,2,1971-06-30T00:00:00.000000,25.423682409308693,31,0,1300.0,1279.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,40,Olegs Maluhins,Latvia,201,1997,2,1969-05-06T00:00:00.000000,27.57289527720739,55,0,1300.0,1277.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,41,Janez Ozbolt,Slovenia,189,1997,2,1970-08-22T00:00:00.000000,26.27789185489391,125,0,1300.0,1275.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,42,Jean Marc Chabloz,Switzerland,211,1997,2,1967-05-27T00:00:00.000000,29.516769336071185,83,0,1300.0,1273.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,43,Gunar Bretschneider,Germany,295,1997,2,1974-06-12T00:00:00.000000,22.472279260780287,2,0,1300.0,1270.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,44,Atsushi Kazama,Japan,277,1997,2,1964-03-03T00:00:00.000000,32.747433264887064,68,0,1300.0,1268.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,45,Ville Räikkonen,Finland,218,1997,2,1972-02-14T00:00:00.000000,24.79671457905544,59,0,1300.0,1266.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,46,Wilfried Pallhuber,Italy,161,1997,2,1967-04-08T00:00:00.000000,29.650924024640656,135,0,1300.0,1264.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,47,Edouard Riabov,Russia,290,1997,2,1972-01-16T00:00:00.000000,24.876112251882272,29,0,1300.0,1261.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,48,Helmuth Messner,Italy,253,1997,2,1972-10-07T00:00:00.000000,24.150581793292265,17,0,1300.0,1259.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,49,Alexandr Popov,Belarus,259,1997,2,1965-02-22T00:00:00.000000,31.772758384668034,127,0,1300.0,1257.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,50,Kazumasa Takeda,Japan,337,1997,2,1970-10-10T00:00:00.000000,26.143737166324435,31,0,1300.0,1255.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,51,Jekabs Nakums,Latvia,232,1997,2,1972-02-04T00:00:00.000000,24.824093086926762,38,0,1300.0,1252.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,52,Jaakko Niemi,Finland,334,1997,2,1961-11-28T00:00:00.000000,35.00889801505818,55,0,1300.0,1250.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,53,Valeri Ivanov,Kazakhstan,1567,1997,2,1969-09-28T00:00:00.000000,27.175906913073238,28,0,1300.0,1248.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,54,Paavo Puurunen,Finland,97,1997,2,1973-08-28T00:00:00.000000,23.260780287474333,24,0,1300.0,1246.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,55,Yukio Mochizuki,Japan,224,1997,2,1971-04-23T00:00:00.000000,25.609856262833674,12,0,1300.0,1243.75
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,56,Ismo Mäkinen,Finland,1661,1997,2,1968-03-06T00:00:00.000000,28.739219712525667,23,0,1300.0,1241.5
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,57,Pieralberto Carrara,Italy,242,1997,2,1966-02-14T00:00:00.000000,30.795345653661876,149,0,1300.0,1239.25
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,58,Vladimir Drachev,Belarus,152,1997,2,1966-03-07T00:00:00.000000,30.7378507871321,70,0,1300.0,1237.0
1996-12-01,Lillehammer,Norway,M,12.5,Pursuit,0,World Cup,59,Serguei Abdoukarov,Kazakhstan,1627,1997,2,1974-04-13T00:00:00.000000,22.636550308008214,9,0,1300.0,1234.75
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,1,Viktor Maigourov,Russia,208,1997,7,1969-02-07T00:00:00.000000,27.849418206707735,77,0,1358.5,1411.8518600429616
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,2,Sven Fischer,Germany,154,1997,7,1971-04-16T00:00:00.000000,25.66461327857632,82,0,1365.25,1415.1480967398766
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,3,Ole Einar Bjørndalen,Norway,2,1997,7,1974-01-27T00:00:00.000000,22.88021902806297,63,0,1300.0,1359.4827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,4,Frode Andresen,Norway,136,1997,7,1973-09-08T00:00:00.000000,23.266255989048595,55,0,1329.25,1381.1374497102838
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,5,Pavel Mouslimov,Russia,258,1997,7,1967-06-15T00:00:00.000000,29.50034223134839,45,0,1354.0,1399.158274790691
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,6,Rene Cattarinussi,Italy,210,1997,7,1972-04-12T00:00:00.000000,24.673511293634498,41,0,1360.75,1402.449793839884
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,7,Sergei Rozhkov,Russia,151,1997,7,1972-04-01T00:00:00.000000,24.70362765229295,19,0,1331.5,1376.2278244650856
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,8,Mark Kirchner,Germany,266,1997,7,1970-04-04T00:00:00.000000,26.696783025325118,127,0,1340.5,1381.3435295807517
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,9,Ludwig Gredler,Austria,159,1997,7,1967-11-19T00:00:00.000000,29.07049965776865,108,0,1318.0,1360.6902350266114
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,10,Mikael Löfgren,Sweden,257,1997,7,1969-09-02T00:00:00.000000,27.28268309377139,106,0,1284.25,1330.8600501055964
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,11,Jon Åge Tyldum,Norway,285,1997,7,1968-10-26T00:00:00.000000,28.134154688569474,126,0,1315.75,1354.3514909150078
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,12,Pavel Rostovtsev,Russia,155,1997,7,1971-09-21T00:00:00.000000,25.232032854209447,10,0,1363.0,1390.7985292904884
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,13,Frank Luck,Germany,204,1997,7,1967-12-05T00:00:00.000000,29.026694045174537,146,0,1351.75,1379.3125614327525
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,14,Raphaël Poiree,France,36,1997,7,1974-08-09T00:00:00.000000,22.34907597535934,30,0,1349.5,1375.2175259414585
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,15,Patrick Favre,Italy,229,1997,7,1972-07-30T00:00:00.000000,24.375085557837096,64,0,1304.5,1336.1594224126216
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,16,Edouard Riabov,Russia,290,1997,7,1972-01-16T00:00:00.000000,24.91170431211499,33,0,1261.75,1298.941005816988
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,17,Patrice Bailly-Salins,France,280,1997,7,1964-06-21T00:00:00.000000,32.48186173853525,107,0,1347.25,1366.6231368137394
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,18,Hubert Leitgeb,Italy,262,1997,7,1965-10-31T00:00:00.000000,31.121149897330596,125,0,1300.0,1325.7327384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,19,Carsten Heymann,Germany,203,1997,7,1972-01-07T00:00:00.000000,24.93634496919918,18,0,1311.25,1332.6744338785445
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,20,Egil Gjelland,Norway,174,1997,7,1973-11-12T00:00:00.000000,23.08829568788501,19,0,1320.25,1337.7791675600834
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,21,Oleg Ryzhenkov,Belarus,156,1997,7,1967-12-15T00:00:00.000000,28.999315537303218,70,0,1333.75,1346.5685870382817
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,22,Tomasz Sikora,Poland,27,1997,7,1973-12-21T00:00:00.000000,22.981519507186857,58,0,1300.0,1316.7327384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,23,Ruslan Lysenko,Ukraine,160,1997,7,1976-05-18T00:00:00.000000,20.57494866529774,22,0,1300.0,1314.4827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,24,Halvard Hanevold,Norway,105,1997,7,1969-12-03T00:00:00.000000,27.030800821355236,61,0,1338.25,1343.5014069434058
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,25,Alexei Kobelev,Russia,234,1997,7,1971-07-27T00:00:00.000000,25.385352498288842,70,0,1322.5,1328.3683219620284
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,26,Jean Marc Chabloz,Switzerland,211,1997,7,1967-05-27T00:00:00.000000,29.5523613963039,87,0,1273.0,1285.6565100968223
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,27,Paavo Puurunen,Finland,97,1997,7,1973-08-28T00:00:00.000000,23.29637234770705,29,0,1246.0,1261.261584870559
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,28,Tomas Globocnik,Slovenia,209,1997,7,1972-04-17T00:00:00.000000,24.659822039698835,42,0,1306.75,1308.7477278590075
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,29,Alexei Aidarov,Ukraine,172,1997,7,1974-11-15T00:00:00.000000,22.080766598220396,40,0,1327.0,1323.0474297902583
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,30,Dag Bjørndalen,Norway,207,1997,7,1970-04-02T00:00:00.000000,26.702258726899384,38,0,1309.0,1306.0860538003578
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,31,Peter Sendel,Germany,198,1997,7,1972-03-06T00:00:00.000000,24.774811772758383,52,0,1336.0,1325.9097702893712
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,32,Gunar Bretschneider,Germany,295,1997,7,1974-06-12T00:00:00.000000,22.507871321013006,6,0,1270.75,1270.3144963272316
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,33,Reinhard Neuner,Austria,243,1997,7,1969-02-04T00:00:00.000000,27.85763175906913,65,0,1300.0,1291.9827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,34,Wolfgang Perner,Austria,176,1997,7,1967-09-17T00:00:00.000000,29.242984257357975,95,0,1282.0,1275.0201032294053
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,35,Nikolai Kroupnik,Ukraine,246,1997,7,1972-03-02T00:00:00.000000,24.78576317590691,16,0,1300.0,1287.4827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,36,Jekabs Nakums,Latvia,232,1997,7,1972-02-04T00:00:00.000000,24.859685147159478,43,0,1252.75,1246.5572882660338
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,37,Sylfest Glimsdal,Norway,237,1997,7,1966-10-09T00:00:00.000000,30.182067077344286,85,0,1356.25,1329.0046973050382
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,38,Alexei Morschakin,Belarus,294,1997,7,1974-12-19T00:00:00.000000,21.987679671457904,18,0,1300.0,1280.7327384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,39,Ville Räikkonen,Finland,218,1997,7,1972-02-14T00:00:00.000000,24.83230663928816,64,0,1266.25,1250.87890248805
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,40,Helmuth Messner,Italy,253,1997,7,1972-10-07T00:00:00.000000,24.186173853524984,21,0,1259.5,1243.096114192071
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,41,Ivan Masarik,Czechia,225,1997,7,1967-09-14T00:00:00.000000,29.25119780971937,88,0,1300.0,1273.9827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,42,Kyoji Suga,Japan,167,1997,7,1968-05-11T00:00:00.000000,28.594113620807665,53,0,1291.0,1264.3781367252209
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,43,Wieslaw Ziemianin,Poland,169,1997,7,1970-09-07T00:00:00.000000,26.269678302532512,68,0,1313.5,1280.5129017180268
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,44,Yukio Mochizuki,Japan,224,1997,7,1971-04-23T00:00:00.000000,25.645448323066393,14,0,1243.75,1221.1613463311473
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,45,Steve Cyr,Canada,239,1997,7,1967-05-20T00:00:00.000000,29.571526351813826,84,0,1300.0,1264.9827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,46,Petr Ivashko,Belarus,238,1997,7,1971-08-25T00:00:00.000000,25.305954825462013,28,0,1300.0,1262.7327384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,47,Vesa Hietalahti,Finland,186,1997,7,1969-09-27T00:00:00.000000,27.214236824093085,90,0,1300.0,1260.4827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,48,Vladimir Drachev,Belarus,152,1997,7,1966-03-07T00:00:00.000000,30.77344284736482,75,0,1237.0,1206.6052002781328
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,49,Lubomir Machyniak,Slovakia,271,1997,7,1971-02-07T00:00:00.000000,25.8507871321013,47,0,1300.0,1255.9827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,50,Alexandr Popov,Belarus,259,1997,7,1965-02-22T00:00:00.000000,31.808350444900753,132,0,1257.25,1218.7505515784928
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,51,Tord Wiksten,Sweden,213,1997,7,1971-06-30T00:00:00.000000,25.45927446954141,36,0,1279.75,1234.9298087365444
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,52,Dimitri Borovik,Estonia,178,1997,7,1974-01-21T00:00:00.000000,22.89664613278576,27,0,1300.0,1249.2327384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,53,Janez Ozbolt,Slovenia,189,1997,7,1970-08-22T00:00:00.000000,26.313483915126625,130,0,1275.25,1226.7480449902716
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,54,Bård Mjølne,Norway,293,1997,7,1971-01-18T00:00:00.000000,25.90554414784394,6,0,1297.75,1242.8942925913213
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,55,Martin Stolfa,Czechia,305,1997,7,1974-03-01T00:00:00.000000,22.78986995208761,19,0,1300.0,1242.4827384153277
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,56,Wilfried Pallhuber,Italy,161,1997,7,1967-04-08T00:00:00.000000,29.686516084873375,140,0,1264.0,1210.7852579995767
1996-12-14,Holmenkollen,Norway,M,12.5,Pursuit,0,World Cup,57,Rickard Noberius,Sweden,233,1997,7,1974-10-06T00:00:00.000000,22.19028062970568,14,0,1300.0,1237.9827384153277
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,1,Ole Einar Bjørndalen,Norway,2,1997,10,1974-01-27T00:00:00.000000,22.940451745379878,66,0,1359.4827384153277,1410.386778687017
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,2,Viktor Maigourov,Russia,208,1997,10,1969-02-07T00:00:00.000000,27.90965092402464,79,0,1411.8518600429616,1451.9389881749246
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,3,Ludwig Gredler,Austria,159,1997,10,1967-11-19T00:00:00.000000,29.130732375085557,111,0,1360.6902350266114,1406.8912800444616
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,4,Sven Fischer,Germany,154,1997,10,1971-04-16T00:00:00.000000,25.724845995893222,84,0,1415.1480967398766,1450.2159064721523
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,5,Halvard Hanevold,Norway,105,1997,10,1969-12-03T00:00:00.000000,27.091033538672143,63,0,1343.5014069434058,1388.1089235810061
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,6,Ricco Gross,Germany,158,1997,10,1970-08-22T00:00:00.000000,26.373716632443532,118,0,1324.75,1370.309444453835
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,7,Patrice Bailly-Salins,France,280,1997,10,1964-06-21T00:00:00.000000,32.54209445585216,110,0,1366.6231368137394,1402.8297874980997
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,8,Mark Kirchner,Germany,266,1997,10,1970-04-04T00:00:00.000000,26.757015742642025,130,0,1381.3435295807517,1412.8571524050155
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,9,Wolfgang Perner,Austria,176,1997,10,1967-09-17T00:00:00.000000,29.30321697467488,98,0,1275.0201032294053,1322.3501634547254
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,10,Wilfried Pallhuber,Italy,161,1997,10,1967-04-08T00:00:00.000000,29.74674880219028,142,0,1210.7852579995767,1266.5084323674107
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,11,Tomas Globocnik,Slovenia,209,1997,10,1972-04-17T00:00:00.000000,24.720054757015742,45,0,1308.7477278590075,1345.8027756628928
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,12,Oleg Ryzhenkov,Belarus,156,1997,10,1967-12-15T00:00:00.000000,29.059548254620122,73,0,1346.5685870382817,1374.905056727677
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,13,Bård Mjølne,Norway,293,1997,10,1971-01-18T00:00:00.000000,25.965776865160848,8,0,1242.8942925913213,1286.6337524590288
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,14,Dag Bjørndalen,Norway,207,1997,10,1970-04-02T00:00:00.000000,26.76249144421629,41,0,1306.0860538003578,1336.8481218200059
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,15,Frank Luck,Germany,204,1997,10,1967-12-05T00:00:00.000000,29.086926762491444,149,0,1379.3125614327525,1395.4110063950216
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,16,Petr Garabik,Czechia,197,1997,10,1970-01-01T00:00:00.000000,27.01163586584531,98,0,1300.0,1327.3068421346288
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,17,Patrick Favre,Italy,229,1997,10,1972-07-30T00:00:00.000000,24.435318275154003,67,0,1336.1594224126216,1355.0176400057933
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,18,Peter Sendel,Germany,198,1997,10,1972-03-06T00:00:00.000000,24.83504449007529,55,0,1325.9097702893712,1344.270539700106
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,19,Ivan Masarik,Czechia,225,1997,10,1967-09-14T00:00:00.000000,29.311430527036276,91,0,1273.9827384153277,1298.9893503872775
1997-01-05,Oberhof,Germany,M,12.5,Pursuit,0,World Cup,20,Pieralberto Carrara,Italy,242,1997,10,1966-02-14T00:00:00.000000,30.8911704312115,155,0,1239.25,1267.8436192415186
