Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Elo
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,1,Trond Einar Elden,Norway,313,1988,7,1970-02-21T00:00:00.000000,18.036960985626283,2,2,1300.0,1317.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,1,Bård Jørgen Elden,Norway,527,1988,7,1968-06-17T00:00:00.000000,19.718001368925393,4,1,1300.0,1317.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,2,Jouko Karjalainen,Finland,668,1988,7,1956-07-27T00:00:00.000000,31.60848733744011,14,2,1300.0,1312.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,2,Sami Leinonen,Finland,615,1988,7,1963-09-30T00:00:00.000000,24.432580424366872,10,1,1300.0,1312.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,3,Pasi Saapunki,Finland,586,1988,7,1968-02-24T00:00:00.000000,20.030116358658454,4,1,1300.0,1307.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,3,Jukka Ylipulli,Finland,602,1988,7,1963-02-06T00:00:00.000000,25.078713210130047,14,2,1300.0,1307.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,4,Radek Skopek,Czechia,644,1988,7,1970-01-01T00:00:00.000000,18.17659137577002,1,1,1300.0,1302.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,4,Michal Pustejovsky,Czechia,614,1988,7,1968-09-09T00:00:00.000000,19.488021902806295,1,2,1300.0,1302.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,5,Jon Andersen,Norway,645,1988,7,,,2,1,1300.0,1297.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,5,Knut Tore Apeland,Norway,312,1988,7,1968-12-11T00:00:00.000000,19.23340177960301,1,2,1300.0,1297.5
1988-03-06,Lahti,Finland,M,N/A,Team Sprint,0,World Cup,6,John Riiber,Norway,620,1988,7,1965-05-05T00:00:00.000000,22.836413415468858,7,1,1300.0,1292.5
